query,group,time,value
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T17:30:00.000Z,16233470
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T17:35:00.000Z,16198100
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T17:40:00.000Z,25271920
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T17:45:00.000Z,37139848
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T17:50:00.000Z,19446020
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T17:55:00.000Z,11944830
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:00:00.000Z,9534848
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:05:00.000Z,9214229
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:10:00.000Z,7259173
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:15:00.000Z,6081419
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:20:00.000Z,5776482
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:25:00.000Z,5093303
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:30:00.000Z,5135299
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:35:00.000Z,4479988
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:40:00.000Z,4207214
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:45:00.000Z,3935633
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:50:00.000Z,3336607
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T18:55:00.000Z,3431999
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:00:00.000Z,3072296
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:05:00.000Z,2897747
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:10:00.000Z,2620494
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:15:00.000Z,2044630
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:20:00.000Z,1898653
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:25:00.000Z,1991347
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:30:00.000Z,2043934
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:35:00.000Z,1850330
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:40:00.000Z,1732362
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:45:00.000Z,1858459
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:50:00.000Z,1658216
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T19:55:00.000Z,1712403
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:00:00.000Z,1526910
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:05:00.000Z,942508
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:10:00.000Z,855542
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:15:00.000Z,936918
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:20:00.000Z,803037
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:25:00.000Z,660183
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:30:00.000Z,672187
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:35:00.000Z,655461
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:40:00.000Z,642709
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:45:00.000Z,627986
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-13T20:50:00.000Z,668612
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T16:10:00.000Z,12.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T16:15:00.000Z,17.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T16:20:00.000Z,13.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T16:25:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T16:30:00.000Z,13.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T16:35:00.000Z,13.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T16:40:00.000Z,15
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T16:45:00.000Z,13.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T16:50:00.000Z,12.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T16:55:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:00:00.000Z,14.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:05:00.000Z,12.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:10:00.000Z,13.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:15:00.000Z,13
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:20:00.000Z,13
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:25:00.000Z,14.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:30:00.000Z,13.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:35:00.000Z,13.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:40:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:45:00.000Z,15
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:50:00.000Z,14
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T17:55:00.000Z,15.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:00:00.000Z,14
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:05:00.000Z,12.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:10:00.000Z,20
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:15:00.000Z,11.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:20:00.000Z,11.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:25:00.000Z,10.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:30:00.000Z,9.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:35:00.000Z,8.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:40:00.000Z,9.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:45:00.000Z,9.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:50:00.000Z,7.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T18:55:00.000Z,8.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:00:00.000Z,8.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:05:00.000Z,7.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:10:00.000Z,7.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:15:00.000Z,7.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:20:00.000Z,7
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:25:00.000Z,6.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:30:00.000Z,6.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:35:00.000Z,6.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:40:00.000Z,8.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:45:00.000Z,13
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:50:00.000Z,10.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T19:55:00.000Z,12.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:00:00.000Z,13
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:05:00.000Z,9.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:10:00.000Z,8.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:15:00.000Z,8.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:20:00.000Z,8.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:25:00.000Z,7.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:30:00.000Z,7.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:35:00.000Z,10.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:40:00.000Z,7
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:45:00.000Z,7
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:50:00.000Z,6.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T20:55:00.000Z,7.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:00:00.000Z,6.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:05:00.000Z,6.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:10:00.000Z,6.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:15:00.000Z,6.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:20:00.000Z,5.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:25:00.000Z,5.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:30:00.000Z,4.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:35:00.000Z,4.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:40:00.000Z,4.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:45:00.000Z,5
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:50:00.000Z,7
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T21:55:00.000Z,5.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:00:00.000Z,4.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:05:00.000Z,4.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:10:00.000Z,6
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:15:00.000Z,5.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:20:00.000Z,4
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:25:00.000Z,4.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:30:00.000Z,5
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:35:00.000Z,5.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:40:00.000Z,5.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:45:00.000Z,5.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:50:00.000Z,5.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T22:55:00.000Z,5.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:00:00.000Z,5.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:05:00.000Z,5.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:10:00.000Z,5.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:15:00.000Z,6.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:20:00.000Z,7
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:25:00.000Z,8.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:30:00.000Z,7.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:35:00.000Z,7.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:40:00.000Z,7.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:45:00.000Z,8.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:50:00.000Z,9.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-12T23:55:00.000Z,10.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:00:00.000Z,9.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:05:00.000Z,11.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:10:00.000Z,11.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:15:00.000Z,12.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:20:00.000Z,12.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:25:00.000Z,14.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:30:00.000Z,13.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:35:00.000Z,16.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:40:00.000Z,14
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:45:00.000Z,14.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:50:00.000Z,11.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T00:55:00.000Z,12.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:00:00.000Z,13.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:05:00.000Z,11.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:10:00.000Z,13.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:15:00.000Z,11.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:20:00.000Z,12
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:25:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:30:00.000Z,13
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:35:00.000Z,14.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:40:00.000Z,13.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:45:00.000Z,14.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:50:00.000Z,14.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T01:55:00.000Z,15.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:00:00.000Z,15
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:05:00.000Z,15
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:10:00.000Z,17
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:15:00.000Z,16
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:20:00.000Z,16.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:25:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:30:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:35:00.000Z,12.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:40:00.000Z,14
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:45:00.000Z,12.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:50:00.000Z,15.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T02:55:00.000Z,12
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:00:00.000Z,13.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:05:00.000Z,15.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:10:00.000Z,15
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:15:00.000Z,14.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:20:00.000Z,15.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:25:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:30:00.000Z,17.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:35:00.000Z,12
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:40:00.000Z,14.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:45:00.000Z,12.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:50:00.000Z,11.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T03:55:00.000Z,16.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:00:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:05:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:10:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:15:00.000Z,15.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:20:00.000Z,12.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:25:00.000Z,13
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:30:00.000Z,12
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:35:00.000Z,14.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:40:00.000Z,12.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:45:00.000Z,12.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:50:00.000Z,15.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T04:55:00.000Z,12.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:00:00.000Z,11.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:05:00.000Z,14
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:10:00.000Z,11.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:15:00.000Z,12.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:20:00.000Z,12.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:25:00.000Z,13.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:30:00.000Z,10.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:35:00.000Z,11.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:40:00.000Z,14.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:45:00.000Z,13
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:50:00.000Z,13.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T05:55:00.000Z,12.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:00:00.000Z,13
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:05:00.000Z,14.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:10:00.000Z,16.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:15:00.000Z,18.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:20:00.000Z,14.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:25:00.000Z,16.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:30:00.000Z,15.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:35:00.000Z,19.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:40:00.000Z,18
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:45:00.000Z,17.799999237060547
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:50:00.000Z,16.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T06:55:00.000Z,21
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:00:00.000Z,20.799999237060547
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:05:00.000Z,24.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:10:00.000Z,19.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:15:00.000Z,20.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:20:00.000Z,20.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:25:00.000Z,20.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:30:00.000Z,24
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:35:00.000Z,19.799999237060547
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:40:00.000Z,23.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:45:00.000Z,20.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:50:00.000Z,28.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T07:55:00.000Z,20.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:00:00.000Z,19.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:05:00.000Z,18.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:10:00.000Z,20.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:15:00.000Z,21.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:20:00.000Z,21.799999237060547
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:25:00.000Z,20.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:30:00.000Z,22.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:35:00.000Z,21.799999237060547
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:40:00.000Z,21.799999237060547
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:45:00.000Z,18.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:50:00.000Z,22
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T08:55:00.000Z,22.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:00:00.000Z,22.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:05:00.000Z,19.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:10:00.000Z,21.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:15:00.000Z,19.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:20:00.000Z,20.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:25:00.000Z,22
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:30:00.000Z,18.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:35:00.000Z,19.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:40:00.000Z,18.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:45:00.000Z,19.799999237060547
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:50:00.000Z,19
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T09:55:00.000Z,17.799999237060547
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:00:00.000Z,21.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:05:00.000Z,18.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:10:00.000Z,22.200000762939453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:15:00.000Z,19.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:20:00.000Z,20.799999237060547
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:25:00.000Z,20.399999618530273
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:30:00.000Z,18.600000381469727
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:35:00.000Z,6.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:40:00.000Z,6.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:45:00.000Z,6
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:50:00.000Z,7.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:55:00.000Z,5.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:00:00.000Z,6.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:05:00.000Z,6
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:10:00.000Z,6
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:15:00.000Z,4.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:20:00.000Z,4.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:25:00.000Z,5
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:30:00.000Z,4.400000095367432
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:35:00.000Z,4.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:40:00.000Z,5.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:45:00.000Z,4.199999809265137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:50:00.000Z,4.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:55:00.000Z,7
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:00:00.000Z,5.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:05:00.000Z,5.599999904632568
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:10:00.000Z,8.800000190734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:15:00.000Z,9.399999618530273
