query,group,time,value
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T11:20:00.000Z,5093823
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T11:25:00.000Z,4711878
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T11:30:00.000Z,5191711
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T11:35:00.000Z,5151534
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T11:40:00.000Z,5359495
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T11:45:00.000Z,5576122
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T11:50:00.000Z,5811281
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T11:55:00.000Z,5805283
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T12:00:00.000Z,7477679
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T12:05:00.000Z,10710100
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T12:10:00.000Z,10249410
"aws.applicationelb.request_count",environment:production;service:graphql,2021-04-14T12:15:00.000Z,10506990
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:00:00.000Z,15.330240249633789
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:05:00.000Z,14.79839038848877
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:10:00.000Z,15.350899696350098
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:15:00.000Z,14.921850204467773
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:20:00.000Z,14.764860153198242
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:25:00.000Z,15.179610252380371
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:30:00.000Z,7.498223781585693
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:35:00.000Z,4.054318904876709
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:40:00.000Z,3.729541063308716
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:45:00.000Z,3.953979969024658
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:50:00.000Z,3.5058140754699707
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T10:55:00.000Z,3.340869903564453
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:00:00.000Z,3.353982925415039
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:05:00.000Z,2.913508892059326
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:10:00.000Z,2.7973010540008545
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:15:00.000Z,2.785470962524414
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:20:00.000Z,2.6904261112213135
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:25:00.000Z,2.6755330562591553
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:30:00.000Z,2.727189064025879
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:35:00.000Z,2.659857988357544
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:40:00.000Z,2.6429500579833984
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:45:00.000Z,2.6518468856811523
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:50:00.000Z,2.6841371059417725
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T11:55:00.000Z,3.321535110473633
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:00:00.000Z,3.6970019340515137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:05:00.000Z,3.60221791267395
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:10:00.000Z,3.669934034347534
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:15:00.000Z,3.6460371017456055
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:20:00.000Z,3.5924549102783203
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:25:00.000Z,3.9796299934387207
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:30:00.000Z,3.980271100997925
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:35:00.000Z,3.6542999744415283
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:40:00.000Z,3.6466779708862305
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:45:00.000Z,3.6800930500030518
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:50:00.000Z,3.8210649490356445
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T12:55:00.000Z,4.095911979675293
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:00:00.000Z,4.592741012573242
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:05:00.000Z,4.664275169372559
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:10:00.000Z,5.071616172790527
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:15:00.000Z,5.397088050842285
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:20:00.000Z,5.862637042999268
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:25:00.000Z,6.832426071166992
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:30:00.000Z,10.219670295715332
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:35:00.000Z,15.281590461730957
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:40:00.000Z,18.02475929260254
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:45:00.000Z,17.768510818481445
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:50:00.000Z,16.86720085144043
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T13:55:00.000Z,15.994879722595215
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:00:00.000Z,11.456299781799316
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:05:00.000Z,13.065620422363281
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:10:00.000Z,14.85260009765625
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:15:00.000Z,10.819390296936035
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:20:00.000Z,9.989706039428711
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:25:00.000Z,9.805066108703613
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:30:00.000Z,9.429078102111816
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:35:00.000Z,12.24547004699707
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:40:00.000Z,8.870119094848633
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:45:00.000Z,9.681944847106934
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:50:00.000Z,14.155329704284668
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T14:55:00.000Z,12.134739875793457
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:00:00.000Z,9.006708145141602
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:05:00.000Z,10.300760269165039
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:10:00.000Z,8.57175064086914
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:15:00.000Z,11.39601993560791
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:20:00.000Z,11.774609565734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:25:00.000Z,11.424420356750488
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:30:00.000Z,14.043540000915527
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:35:00.000Z,10.469980239868164
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:40:00.000Z,16.35133934020996
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:45:00.000Z,15.040120124816895
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:50:00.000Z,8.892135620117188
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T15:55:00.000Z,7.465487003326416
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:00:00.000Z,8.602716445922852
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:05:00.000Z,8.755046844482422
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:10:00.000Z,9.802716255187988
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:15:00.000Z,9.763171195983887
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:20:00.000Z,8.842790603637695
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:25:00.000Z,10.430859565734863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:30:00.000Z,10.008769989013672
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:35:00.000Z,9.66086196899414
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:40:00.000Z,12.309379577636719
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:45:00.000Z,10.43539047241211
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:50:00.000Z,11.838199615478516
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T16:55:00.000Z,9.737577438354492
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:00:00.000Z,11.64169979095459
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:05:00.000Z,9.597869873046875
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:10:00.000Z,8.953267097473145
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:15:00.000Z,13.887290000915527
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:20:00.000Z,9.070475578308105
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:25:00.000Z,7.979558944702148
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:30:00.000Z,7.864945888519287
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:35:00.000Z,7.4986891746521
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:40:00.000Z,9.388179779052734
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:45:00.000Z,15.231499671936035
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:50:00.000Z,9.38319206237793
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T17:55:00.000Z,7.098405838012695
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:00:00.000Z,7.260786056518555
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:05:00.000Z,6.30374813079834
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:10:00.000Z,5.460998058319092
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:15:00.000Z,4.744146823883057
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:20:00.000Z,4.207560062408447
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:25:00.000Z,3.87166690826416
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:30:00.000Z,3.713773012161255
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:35:00.000Z,3.2595019340515137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:40:00.000Z,2.8904240131378174
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:45:00.000Z,2.7375059127807617
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:50:00.000Z,2.5076680183410645
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T18:55:00.000Z,2.6042110919952393
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:00:00.000Z,2.7220609188079834
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:05:00.000Z,2.0955851078033447
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:10:00.000Z,3.056581974029541
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:15:00.000Z,5.45650577545166
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:20:00.000Z,10.585479736328125
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:25:00.000Z,10.786840438842773
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:30:00.000Z,10.976200103759766
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:35:00.000Z,10.318679809570312
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:40:00.000Z,10.892149925231934
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:45:00.000Z,10.951419830322266
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:50:00.000Z,9.807171821594238
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T19:55:00.000Z,9.238163948059082
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:00:00.000Z,9.384181022644043
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:05:00.000Z,6.975681781768799
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:10:00.000Z,6.549650192260742
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:15:00.000Z,5.970004081726074
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:20:00.000Z,6.033720970153809
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:25:00.000Z,5.823986053466797
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:30:00.000Z,5.609827041625977
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:35:00.000Z,5.474428176879883
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:40:00.000Z,5.295685768127441
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:45:00.000Z,4.954073905944824
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:50:00.000Z,5.2310662269592285
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T20:55:00.000Z,5.361154079437256
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:00:00.000Z,4.8125
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:05:00.000Z,4.131433963775635
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:10:00.000Z,3.9523229598999023
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:15:00.000Z,3.8655788898468018
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:20:00.000Z,3.8115971088409424
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:25:00.000Z,3.8018620014190674
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:30:00.000Z,3.770906925201416
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:35:00.000Z,4.059383869171143
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:40:00.000Z,4.097436904907227
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:45:00.000Z,4.023985862731934
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:50:00.000Z,4.1452250480651855
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T21:55:00.000Z,4.254093170166016
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:00:00.000Z,4.350553035736084
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:05:00.000Z,4.350534915924072
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:10:00.000Z,4.253190040588379
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:15:00.000Z,4.464178085327148
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:20:00.000Z,4.168233871459961
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:25:00.000Z,4.434624195098877
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:30:00.000Z,4.582393169403076
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:35:00.000Z,4.7593841552734375
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:40:00.000Z,4.619561195373535
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:45:00.000Z,4.6823930740356445
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:50:00.000Z,4.3399338722229
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T22:55:00.000Z,4.620428085327148
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:00:00.000Z,4.739933967590332
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:05:00.000Z,4.743473052978516
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:10:00.000Z,4.609827041625977
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:15:00.000Z,4.7275261878967285
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:20:00.000Z,4.819580078125
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:25:00.000Z,4.841684818267822
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:30:00.000Z,5.332836151123047
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:35:00.000Z,5.168233871459961
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:40:00.000Z,5.524870872497559
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:45:00.000Z,5.557632923126221
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:50:00.000Z,5.720815181732178
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-13T23:55:00.000Z,6.235489845275879
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:00:00.000Z,6.638182163238525
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:05:00.000Z,6.9841628074646
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:10:00.000Z,7.155844211578369
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:15:00.000Z,7.516905784606934
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:20:00.000Z,7.920445919036865
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:25:00.000Z,8.167348861694336
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:30:00.000Z,8.741684913635254
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:35:00.000Z,9.08595085144043
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:40:00.000Z,9.474428176879883
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:45:00.000Z,8.196836471557617
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:50:00.000Z,7.457612037658691
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T00:55:00.000Z,7.548662185668945
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:00:00.000Z,7.691689968109131
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:05:00.000Z,7.887220859527588
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:10:00.000Z,7.90676212310791
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:15:00.000Z,8.090002059936523
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:20:00.000Z,8.258716583251953
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:25:00.000Z,8.133578300476074
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:30:00.000Z,8.351454734802246
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:35:00.000Z,8.51203441619873
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:40:00.000Z,8.738606452941895
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:45:00.000Z,8.868773460388184
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:50:00.000Z,9.249232292175293
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T01:55:00.000Z,9.976046562194824
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:00:00.000Z,9.469344139099121
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:05:00.000Z,9.125198364257812
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:10:00.000Z,9.195589065551758
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:15:00.000Z,9.283309936523438
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:20:00.000Z,9.483298301696777
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:25:00.000Z,9.49695110321045
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:30:00.000Z,9.36205768585205
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:35:00.000Z,9.249778747558594
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:40:00.000Z,9.272695541381836
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:45:00.000Z,9.350885391235352
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:50:00.000Z,9.14755630493164
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T02:55:00.000Z,9.364303588867188
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:00:00.000Z,9.41403579711914
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:05:00.000Z,9.255935668945312
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:10:00.000Z,9.114035606384277
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:15:00.000Z,9.050349235534668
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:20:00.000Z,8.840840339660645
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:25:00.000Z,8.94754409790039
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:30:00.000Z,9.029666900634766
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:35:00.000Z,9.110904693603516
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:40:00.000Z,9.154248237609863
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:45:00.000Z,6.368795871734619
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:50:00.000Z,4.873470783233643
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T03:55:00.000Z,4.520683765411377
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:00:00.000Z,4.629292011260986
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:05:00.000Z,4.626136779785156
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:10:00.000Z,4.6662468910217285
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:15:00.000Z,4.6949639320373535
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:20:00.000Z,4.8098530769348145
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:25:00.000Z,5.171710014343262
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:30:00.000Z,5.189612865447998
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:35:00.000Z,4.538548946380615
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:40:00.000Z,4.430830001831055
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:45:00.000Z,4.3423919677734375
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:50:00.000Z,4.362088203430176
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T04:55:00.000Z,4.418303966522217
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:00:00.000Z,5.337632179260254
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:05:00.000Z,5.044201850891113
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:10:00.000Z,4.800500869750977
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:15:00.000Z,5.243578910827637
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:20:00.000Z,5.242523193359375
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:25:00.000Z,8.84350872039795
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:30:00.000Z,8.893354415893555
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:35:00.000Z,8.77380084991455
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:40:00.000Z,8.67046070098877
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:45:00.000Z,8.68575382232666
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:50:00.000Z,8.812918663024902
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T05:55:00.000Z,8.811790466308594
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:00:00.000Z,8.993377685546875
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:05:00.000Z,9.515142440795898
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:10:00.000Z,10.265979766845703
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:15:00.000Z,10.654809951782227
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:20:00.000Z,10.505880355834961
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:25:00.000Z,10.661510467529297
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:30:00.000Z,11.063199996948242
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:35:00.000Z,11.33749008178711
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:40:00.000Z,11.20007038116455
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:45:00.000Z,11.371569633483887
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:50:00.000Z,11.894479751586914
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T06:55:00.000Z,13.297820091247559
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:00:00.000Z,13.997289657592773
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:05:00.000Z,13.436599731445312
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:10:00.000Z,13.918600082397461
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:15:00.000Z,14.402509689331055
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:20:00.000Z,15.035810470581055
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:25:00.000Z,15.009570121765137
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:30:00.000Z,15.452560424804688
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:35:00.000Z,16.038070678710938
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:40:00.000Z,16.073240280151367
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:45:00.000Z,13.58329963684082
